product_name,product_company,product_price,product_link
Intel Core i5-12600KF Unlocked Desktop Processor - 10 Cores (6P+4E) 16 Threads - $199.99 + Free Shipping,eBay,$199.99,https://slickdeals.net/f/16326592-intel-core-i5-12600kf-unlocked-desktop-processor-10-cores-6p-4e-16-threads-199-99-free-shipping
256GB SanDisk Ultra PLUS microSDXC UHS-I Memory Card,eBay,$20,https://slickdeals.net/f/16325653-256gb-sandisk-ultra-plus-microsdxc-uhs-i-memory-card-20-free-shipping
"Dell Inspiron 15 3525 Lightweight Student Laptop - 15.6 inch FHD (1920 x 1080) 120Hz Display, AMD Ryzen 5 5625U, 8GB DDR4 RAM, 256GB SSD, AMD Radeon Graphics, USB-C $469.98",Amazon,$469.98,https://slickdeals.net/f/16327123-dell-inspiron-15-3525-lightweight-student-laptop-15-6-inch-fhd-1920-x-1080-120hz-display-amd-ryzen-5-5625u-8gb-ddr4-ram-256gb-ssd-amd-radeon-graphics-usb-c-469-98
"LG gram 14"" Intel Evo Platform Laptop - 12th Gen Intel Core i7-1260P - WUXGA - 1920 x 1200 Display - Windows 11 $698.98",Costco Wholesale,$698.98,https://slickdeals.net/f/16326928-lg-gram-14-intel-evo-platform-laptop-12th-gen-intel-core-i7-1260p-wuxga-1920-x-1200-display-windows-11-698-98
"MSI Prestige 14 Evo: 14"" FHD IPS, i7-1280P, 32GB LPDDR4, 1TB SSD $699",Newegg,$699,https://slickdeals.net/f/16326835-msi-prestige-14-evo-14-fhd-ips-i7-1280p-32gb-lpddr4-1tb-ssd-699
1TB Crucial P3 3D NAND PCIe 3.0 M.2 NVMe Internal Solid State Drive,eBay,$60,https://slickdeals.net/f/16325164-1tb-crucial-p3-pcie-m-2-2280-solid-state-drive-ssd-60-free-shipping
MSI Mech 2X OC RX 6750 XT Video Card (AR) $370,Newegg,$370,https://slickdeals.net/f/16327426-msi-mech-2x-oc-rx-6750-xt-video-card-ar-370
Razer - Huntsman Mini 60% Wired Optical Clicky Switch Gaming Keyboard with Chroma RGB Backlighting - Black - $65.99 @ Best Buy $65.99,Best Buy,$65.99,https://slickdeals.net/f/16326877-razer-huntsman-mini-60-wired-optical-clicky-switch-gaming-keyboard-with-chroma-rgb-backlighting-black-65-99-best-buy-65-99
"ASUS Zenbook 15 Laptop: 15.6"" 1080p, Ryzen 7 5700U, 8GB RAM, 256GB SSD, MX450",eBay,$500,https://slickdeals.net/f/16324891-asus-zenbook-flip-15-15-6-fhd-ips-touch-ryzen-7-5700u-mx450-8gb-lpddr4-256gb-ssd-499-99
2TB Crucial X6 USB 3.2 Type-C Portable Solid State Drive,Amazon,$113,https://slickdeals.net/f/16324756-2tb-crucial-x6-usb-3-2-type-c-portable-solid-state-drive-113-free-shipping
"34"" LG 34WQ60C-B 3440x1440 60Hz Curved UltraWide IPS Monitor",BuyDig,$287,https://slickdeals.net/f/16324789-34-lg-34wq60c-b-3440x1440-60hz-curved-ultrawide-ips-monitor-287-free-shipping
"Acer Aspire 5 Laptop: 15.6"" FHD IPS, i7-1255U, 16GB DDR4, 512GB NVMe SSD, Intel Iris Xe Graphics $510 w/ Affirm + Free Shipping",Newegg,$509.99,https://slickdeals.net/f/16325419-acer-aspire-5-laptop-15-6-fhd-ips-i7-1255u-16gb-ddr4-512gb-nvme-ssd-intel-iris-xe-graphics-510-w-affirm-free-shipping
CORSAIR Vengeance RGB RT 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) AMD Optimized Desktop Memory   - $113.99 AC/FS,Newegg,$113.99,https://slickdeals.net/f/16326391-corsair-vengeance-rgb-rt-32gb-2-x-16gb-288-pin-ddr4-sdram-ddr4-3600-pc4-28800-amd-optimized-desktop-memory-113-99-ac-fs
64GB (2 x 32GB) G.SKILL Trident Z5 RGB DDR5 6400 Desktop Memory $435 + Free Shipping,Newegg,$435,https://slickdeals.net/f/16326229-64gb-2-x-32gb-g-skill-trident-z5-rgb-ddr5-6400-desktop-memory-435-free-shipping
"HP ENVY TG02-0110 Gaming Desktop, AMD Ryzen 3 5300G, 8GB DDR4, AMD Radeon RX 6400, 256 GB SSD, Windows 11 Home, Mica Silver, 575J3AA#ABA Reg $699.99 Sale $549.99",Walmart,$549.99,https://slickdeals.net/f/16327063-hp-envy-tg02-0110-gaming-desktop-amd-ryzen-3-5300g-8gb-ddr4-amd-radeon-rx-6400-256-gb-ssd-windows-11-home-mica-silver-575j3aa-aba-reg-699-99-sale-549-99
"HP Victus Gaming Laptop, 15.6"" Screen, AMD Ryzen 7, 16GB Memory, 512GB Solid State Drive, Windows® 11, AMD Radeon™ RX 6500M Graphics (4 GB GDDR6 dedicated) 63U47UA#ABA $719.99",Office Depot and OfficeMax,$719.99,https://slickdeals.net/f/16327045-hp-victus-gaming-laptop-15-6-screen-amd-ryzen-7-16gb-memory-512gb-solid-state-drive-windows-11-amd-radeon-rx-6500m-graphics-4-gb-gddr6-dedicated-63u47ua-aba-719-99
ViewSonic NMP760 Chromebox - Celeron 5205U 8GB RAM- 64GB SSD + $209.99 + FS @ ViewSonic,Viewsonic,$209.99,https://slickdeals.net/f/16326259-viewsonic-nmp760-chromebox-celeron-5205u-8gb-ram-64gb-ssd-209-99-fs-viewsonic
"Samsung NP950XDB-KC5US-RB Book Pro 15.6"" 16GB 1TB Blue - Certified Refurbished Reg $900 Sale $637 - 15% Ebay Coupon = $541.45",eBay,$541.45,https://slickdeals.net/f/16326160-samsung-np950xdb-kc5us-rb-book-pro-15-6-16gb-1tb-blue-certified-refurbished-reg-900-sale-637-15-ebay-coupon-541-45
Acer Nitro N50-610 Gaming Desktop Computer $299,Fred Meyer,$299,https://slickdeals.net/f/16326688-acer-nitro-n50-610-gaming-desktop-computer-299
AMD Ryzen 5 7600X 4.7GHz 6-Core / 12-Thread AM5 Desktop Processor - $238.99 + F/S - Amazon,Amazon,$238.99,https://slickdeals.net/f/16324783-amd-ryzen-5-7600x-4-7ghz-6-core-12-thread-am5-desktop-processor-238-99-f-s-amazon
"Gigabyte AORUS FI32U 31.5"" 144 Hz 4K HDR IPS Gaming Monitor - $650 $649.99",,$649.99,https://slickdeals.net/f/16325491-gigabyte-aorus-fi32u-31-5-144-hz-4k-hdr-ips-gaming-monitor-650-649-99
"34"" Lenovo G34w-10 UWQHD 144Hz Curved Gaming Monitor @Newegg $300",Newegg,$299.99,https://slickdeals.net/f/16324651-34-lenovo-g34w-10-uwqhd-144hz-curved-gaming-monitor-newegg-300
WD Gaming Drive For PlayStation 1U 2TB Certified Refurbished Hard Drive Black Official Western Digital eBay Store Reg $89.99 Sale $29.99,eBay,$29.99,https://slickdeals.net/f/16325092-wd-gaming-drive-for-playstation-1u-2tb-certified-refurbished-hard-drive-black-official-western-digital-ebay-store-reg-89-99-sale-29-99
"Dell G5 15 5505 SE Laptop: Ryzen 7 4800H, 16GB RAM, 256GB SSD, 15.6"" FHD, RX 5600M, Win 11 (Refurbished) $509.15 + Free Shipping @ eBay",eBay,$509.15,https://slickdeals.net/f/16326448-dell-g5-15-5505-se-laptop-ryzen-7-4800h-16gb-ram-256gb-ssd-15-6-fhd-rx-5600m-win-11-refurbished-509-15-free-shipping-ebay
"Asus ROG Zephyrus Laptop: 14"" 1600p, Ryzen 9 6900HS, 16GB RAM, 1TB SSD",eBay,$1100,https://slickdeals.net/f/16324078-asus-rog-zephyrus-laptop-14-1600p-ryzen-9-6900hs-16gb-ram-1tb-ssd-1100-free-shipping
"WALI Dual Monitor Desk Mount Stand for LCD LED Flat Screen TV Holds in Vertical Position 2 Screens up to 27 Inch with Optional Grommet Base (M002XLS), Black $17.99",Amazon,$17.99,https://slickdeals.net/f/16326325-wali-dual-monitor-desk-mount-stand-for-lcd-led-flat-screen-tv-holds-in-vertical-position-2-screens-up-to-27-inch-with-optional-grommet-base-m002xls-black-17-99
"LG 32UN880-B 32"" 4K UHD IPS UltraFine Monitor with ErgoStand $500",Amazon,,https://slickdeals.net/f/16326313-lg-32un880-b-32-4k-uhd-ips-ultrafine-monitor-with-ergostand-500
Intel Core i5-13600KF 14-Core 5.10 GHz LGA1700 Unlocked Desktop CPU Processor $280 + Free Shipping,eBay,$280,https://slickdeals.net/f/16325080-intel-core-i5-13600kf-14-core-5-10-ghz-lga1700-unlocked-desktop-cpu-processor-280-free-shipping
CORSAIR ML140 White 140mm PWM Case Fan @Newegg (FS) $15,Newegg,$15,https://slickdeals.net/f/16324615-corsair-ml140-white-140mm-pwm-case-fan-newegg-fs-15
deepcool LT720 360mm AIO CPU cooler $139.99 @Newegg,Newegg,$139.99,https://slickdeals.net/f/16324735-deepcool-lt720-360mm-aio-cpu-cooler-139-99-newegg
"Refurbished Dell Inspiron 14 5425 Ryzen 5 5625U 16GB 512GB SSD 14"" (1920 x 1200) TOUCHSCREEN Reg $799 Sale $469 - 15% = $398.65",eBay,$398.65,https://slickdeals.net/f/16325701-refurbished-dell-inspiron-14-5425-ryzen-5-5625u-16gb-512gb-ssd-14-1920-x-1200-touchscreen-reg-799-sale-469-15-398-65
1-Yr ESET Internet Security 2023 (5 Devices) + 1-Yr NordVPN (6 Devices) + 1-Yr Absolute Standard Home & Office (1 Device) $50 (Digital Download),Newegg,$50,https://slickdeals.net/f/16325521-1-yr-eset-internet-security-2023-5-devices-1-yr-nordvpn-6-devices-1-yr-absolute-standard-home-office-1-device-50-digital-download
"1kg 1.75mm OVERTURE PLA 3D Printer Filament: White $14.40, Black",Amazon,$13.50,https://slickdeals.net/f/16323073-overture-pla-filament-1-75mm-1kg-2-2lbs-13-49-w-s-s-fs-at-overture-3d-via-amazon
CORSAIR ML140 LED ELITE White Premium 140mm PWM Magnetic Levitation Fan - White $21.99 AC,Newegg,$21.99,https://slickdeals.net/f/16324786-corsair-ml140-led-elite-white-premium-140mm-pwm-magnetic-levitation-fan-white-21-99-ac
Microsoft Wireless Desktop 900 Keyboard & Mouse Combo,Amazon,$20,https://slickdeals.net/f/16323673-microsoft-wireless-desktop-900-keyboard-mouse-combo-20
"LG Gram Laptops: 17"" 2560x1600, i5-1240P, 16GB, 512GB SSD",BuyDig,$899,https://slickdeals.net/f/16323346-lg-gram-laptops-17-2560x1600-i5-1240p-16gb-512gb-ssd-899-more-free-s-h
1-Yr Microsoft 365 Family + 12-Month NordVPN Internet Privacy,Newegg,$65,https://slickdeals.net/f/16323394-1-yr-microsoft-365-family-12-month-nordvpn-internet-privacy-65-more
"LG Ultra PC Laptop: 16"" 1200p IPS, Ryzen 7 5825U, 16GB LPDDR4x RAM, 512GB SSD",Costco Wholesale,$600,https://slickdeals.net/f/16322803-lg-ultra-pc-laptop-16-1200p-ips-ryzen-7-5825u-16gb-lpddr4x-ram-512gb-ssd-600-costco-members-15-shipping
TEAMGROUP RGB DDR5 Ram 32GB Kit (2x16GB) 6000MHz CL30 -Amazon $189.99,Amazon,$189.99,https://slickdeals.net/f/16325041-teamgroup-rgb-ddr5-ram-32gb-kit-2x16gb-6000mhz-cl30-amazon-189-99
Logitech K580 Slim Multi-Device Wireless Keyboard,eBay,$23,https://slickdeals.net/f/16323178-logitech-k580-slim-multi-device-wireless-keyboard-23-free-shipping
CORSAIR Vengeance LPX 128GB (4x32GB) DDR4 2666 (PC4-21300) C16 1.2V Desktop Memory - Black $369.99,Amazon,$369.99,https://slickdeals.net/f/16324489-corsair-vengeance-lpx-128gb-4x32gb-ddr4-2666-pc4-21300-c16-1-2v-desktop-memory-black-369-99
SteelSeries Apex 3 104-Key Whisper Quiet 10-Zone RGB Backlit Wired Gaming Keyboard $34.99 + Free S&H,Amazon,$34.99,https://slickdeals.net/f/16323514-steelseries-apex-3-104-key-whisper-quiet-10-zone-rgb-backlit-wired-gaming-keyboard-34-99-free-s-h
Razer Orochi V2 Wireless Optical Gaming Mouse (White),Amazon,$32,https://slickdeals.net/f/16322593-razer-orochi-v2-wireless-optical-gaming-mouse-white-32-free-store-pickup
"Acer Aspire 5 (Cert. Refurb): 15.6"" FHD IPS, Ryzen 5 5500U, 8GB DDR4, 256GB SSD $297.49",eBay,$297.49,https://slickdeals.net/f/16324408-acer-aspire-5-cert-refurb-15-6-fhd-ips-ryzen-5-5500u-8gb-ddr4-256gb-ssd-297-49
16GB (2x8GB) Team T-Force Dark Z DDR4 3200MHz CL16 Desktop Memory Kit,Newegg,$41,https://slickdeals.net/f/16322356-16gb-2x8gb-team-t-force-dark-z-ddr4-3200mhz-cl16-desktop-memory-kit-41-free-shipping
Canon Pixma MG3620 All-In-One Printer (various colors),Amazon,$60,https://slickdeals.net/f/16322296-canon-pixma-mg3620-all-in-one-printer-various-colors-60-free-shipping
"27"" LG FHD IPS  AMD FreeSync Monitor (27MK600M-B) $130 + Free Shipping",Amazon,$130,https://slickdeals.net/f/16323850-27-lg-fhd-ips-amd-freesync-monitor-27mk600m-b-130-free-shipping
"ASUS 2-in-1 Chromebook: Intel Core M3-8100Y, 14"" 1080p, 8GB RAM, 64GB eMMC",Best Buy,$179,https://slickdeals.net/f/16321654-asus-c433-2-in-1-chromebook-14-fhd-ips-touch-m3-8100y-8gb-lpddr4-64gb-emmc-179
Corsair HX1500i 1500W 80+ Platinum Modular Power Supply $319 after MIR,Newegg,$319,https://slickdeals.net/f/16324438-corsair-hx1500i-1500w-80-platinum-modular-power-supply-319-after-mir
"Solo New York 15.6"" Laptop Briefcase $14.99 + Free Shipping w/ Prime or On orders $25+",Amazon,$14.99,https://slickdeals.net/f/16323067-solo-new-york-15-6-laptop-briefcase-14-99-free-shipping-w-prime-or-on-orders-25
Intel Core i7-12700KF Unlocked Desktop Processor - 12 Cores (8P+4E) And 20 Thread - $249.99 + Free Shipping,eBay,,https://slickdeals.net/f/16324099-intel-core-i7-12700kf-unlocked-desktop-processor-12-cores-8p-4e-and-20-thread-249-99-free-shipping
Mofii Candy XR 2.4G Wireless Keyboard&Mouse Combo Mixed Color for Laptop/PC Green $14.99,Walmart,$14.99,https://slickdeals.net/f/16323967-mofii-candy-xr-2-4g-wireless-keyboard-mouse-combo-mixed-color-for-laptop-pc-green-14-99
ASUS ROG Chakram Bluetooth Optical Gaming Mouse Set w/ Removable Joystick $73 + Free Shipping,eBay,$73,https://slickdeals.net/f/16323430-asus-rog-chakram-bluetooth-optical-gaming-mouse-set-w-removable-joystick-73-free-shipping
"Gamakay MK61 60% RGB Mechanical Gaming Keyboard with Gateron Optical Switches, Hot Swappable, PBT Double-shot Pudding Keycaps $45.5",,$45.50,https://slickdeals.net/f/16323934-gamakay-mk61-60-rgb-mechanical-gaming-keyboard-with-gateron-optical-switches-hot-swappable-pbt-double-shot-pudding-keycaps-45-5
Limited-time deal: SK hynix Gold P31 2TB PCIe NVMe Gen3 M.2 2280 Internal SSD | Up to 3500MB/S | Compact M.2 SSD Form Factor SSD | Internal Solid State Drive with 128-L,Amazon,$145.77,https://slickdeals.net/f/16321681-limited-time-deal-sk-hynix-gold-p31-2tb-pcie-nvme-gen3-m-2-2280-internal-ssd-up-to-3500mb-s-compact-m-2-ssd-form-factor-ssd-internal-solid-state-drive-with-128-l
Corsair K70 RGB PRO Wired Mechanical Gaming Keyboard (Cherry MX RGB Speed Switches) $119.99 + Free S&H,Amazon,,https://slickdeals.net/f/16323709-corsair-k70-rgb-pro-wired-mechanical-gaming-keyboard-cherry-mx-rgb-speed-switches-119-99-free-s-h
"Corsair 4000D Airflow Tempered Glass Mid-Tower ATX PC Case, Black or White @ Amazon, Black @ BestBuy, $90 FS",Amazon,$89.99,https://slickdeals.net/f/16322053-corsair-4000d-airflow-tempered-glass-mid-tower-atx-pc-case-black-or-white-amazon-black-bestbuy-90-fs
"27"" LG 1920x1080 75Hz LED IPS FreeSync Monitor $109 + Free Shipping",eBay,$109,https://slickdeals.net/f/16322458-27-lg-1920x1080-75hz-led-ips-freesync-monitor-109-free-shipping
Corsair SF750 SFX Platinum Power Supply $140 After MIR,Newegg,$140,https://slickdeals.net/f/16323508-corsair-sf750-sfx-platinum-power-supply-140-after-mir
32GB (2x16GB) XPG Lancer DDR5 5200 MHz CL38 UDIMM Desktop Memory Kit,B&H Photo Video,$105,https://slickdeals.net/f/16321273-32gb-2x16gb-adata-xpg-lancer-ddr5-5200mhz-cl38-desktop-memory-kit-105-free-shipping
NZXT H510 Elite Mid-Tower ATX Case PC Gaming Case (Black or White),Amazon,$80,https://slickdeals.net/f/16321207-nzxt-h510-elite-mid-tower-atx-case-pc-gaming-case-black-or-white-80-free-shipping
"Apple MacBook Air MLY33LL/A (mid 2022) 13.6"" Laptop Computer - M2 8-Core CPU; 8GB Memory; 256GB SSD; 8-Core GPU - Micro center in-store only $999.99",Micro Center,$999.99,https://slickdeals.net/f/16323313-apple-macbook-air-mly33ll-a-mid-2022-13-6-laptop-computer-m2-8-core-cpu-8gb-memory-256gb-ssd-8-core-gpu-micro-center-in-store-only-999-99
be quiet! Pure Base 600 Window Computer Case (Black) $79.90 + Free Shipping,Newegg,$79.90,https://slickdeals.net/f/16323244-be-quiet-pure-base-600-window-computer-case-black-79-90-free-shipping
"Thermaltake H700 TG Mid Tower ARGB Tempered Glass Computer Case Chassis @ Amazon, Black $86, White ~$90, +FS",Amazon,$85,https://slickdeals.net/f/16322824-thermaltake-h700-tg-mid-tower-argb-tempered-glass-computer-case-chassis-amazon-black-86-white-90-fs
"HP Pavilion Aero Laptop: 13.3"" WUXGA, Ryzen 5 5625U, 512GB SSD, 16GB DDR4",HP,$600,https://slickdeals.net/f/16320505-hp-pavilion-aero-laptop-13-3-wuxga-ryzen-5-5625u-512gb-ssd-16gb-ddr4-600-free-shipping
Razer Cynosa V2 Full Size Wired Membrane Gaming Keyboard w/ Chroma RGB Backlighting $25 + Free Shipping $35+,Best Buy,$25,https://slickdeals.net/f/16322260-razer-cynosa-v2-full-size-wired-membrane-gaming-keyboard-w-chroma-rgb-backlighting-25-free-shipping-35
Micro Center CPU/RAM Combo: AMD Ryzen 7 7700X + 32GB G. Skill Flare X5 DDR5 RAM,Micro Center,$347,https://slickdeals.net/f/16319698-amd-ryzen-7-7700x-raphael-am5-g-skill-flare-x5-32gb-ddr5-6000-dual-channel-cpu-ram-combo-346-99
"Lenovo Laptop IdeaPad 3 17IAU7, 17.3"" Intel Core i3-1215U, 8GB RAM, 256GB SSD, Win11H (w/Affirm) $382.49",Newegg,$382.49,https://slickdeals.net/f/16321687-lenovo-laptop-ideapad-3-17iau7-17-3-intel-core-i3-1215u-8gb-ram-256gb-ssd-win11h-w-affirm-382-49
"Acer Nitro 5: 17.3"" FHD IPS 144Hz, i5-12500H, RTX 3050, 8GB DDR4, 256GB SSD $599.99",Best Buy,$599.99,https://slickdeals.net/f/16321636-acer-nitro-5-17-3-fhd-ips-144hz-i5-12500h-rtx-3050-8gb-ddr4-256gb-ssd-599-99
Micro Center Stores: AMD Ryzen 9 7950X + 32GB G.Skill Flare X5 RAM,Micro Center,$572,https://slickdeals.net/f/16319686-amd-ryzen-9-7950x-raphael-am5-g-skill-flare-x5-32gb-ddr5-6000-dual-channel-cpu-ram-combo-572-99-at-microcenter
"Lenovo Slim 9i: 14"" 4K OLED Touch, i7-1280P, 32GB LPDDR5, 1TB SSD, Win 11 Pro $1288.63",Provantage,"$1,288.63",https://slickdeals.net/f/16320133-lenovo-slim-9i-14-4k-oled-touch-i7-1280p-32gb-lpddr5-1tb-ssd-win-11-pro-1288-63
"HP 15-ef1183od 15.6"" Laptop: FHD IPS, Ryzen 7 5700U, 16GB DDR4, 256GB NVMe",Office Depot and OfficeMax,$450,https://slickdeals.net/f/16319596-hp-laptop-ryzen-7-5700u-15-6-1080p-ips-16gb-ddr4-256gb-ssd-vega-8-win-11-449-99-free-shipping-office-depot
KTRIO Ergonomic Keyboard and Mouse Wrist Rest $8.99 + FS with Prime,Amazon,$8.99,https://slickdeals.net/f/16321267-ktrio-ergonomic-keyboard-and-mouse-wrist-rest-8-99-fs-with-prime
"Lenovo Tab M10 Plus (3rd Gen)  10.6""  Tablet, 64GB Storage $129",Walmart,$129,https://slickdeals.net/f/16320373-lenovo-tab-m10-plus-3rd-gen-10-6-tablet-64gb-storage-129
MSI Mech 2X RX 6700 XT 12G OC Video Card $355,Newegg,$355,https://slickdeals.net/f/16319665-msi-mech-2x-rx-6700-xt-12g-oc-video-card-355
"AMD Ryzen 9 7900X Raphael AM5, G. Skill Flare X5 32GB DDR5-6000 Dual Channel, CPU / RAM Combo - $438.99",Micro Center,$438.99,https://slickdeals.net/f/16319692-amd-ryzen-9-7900x-raphael-am5-g-skill-flare-x5-32gb-ddr5-6000-dual-channel-cpu-ram-combo-438-99
"Norton 360 Deluxe for up to 5 Devices (2023 Ready), 1 Year with Auto Renewal, Download - $24.99+ 10$ Newegg promotional Gift Card",Newegg,$24.99,https://slickdeals.net/f/16321027-norton-360-deluxe-for-up-to-5-devices-2023-ready-1-year-with-auto-renewal-download-24-99-10-newegg-promotional-gift-card
"Gigabyte A7 Laptop: 17.3"" FHD 144Hz, Ryzen 7 5800H, RTX 3060, 16GB RAM, 512GB SSD",Newegg,$780,https://slickdeals.net/f/16319347-gigabyte-a7-k1-gaming-laptop-17-3-144hz-ips-ryzen-7-5800h-rtx-3060-16gb-ddr4-512gb-pcie-ssd-win11h-779-99-f-s
Logitech G604 Lightspeed Wireless Optical Gaming Mouse,Best Buy,$35,https://slickdeals.net/f/16318471-logitech-g604-lightspeed-wireless-optical-gaming-mouse-35-free-shipping
"HP Pavilion Desktop: Ryzen 7 5700G, 16GB DDR4, 256GB SSD, Vega 8, Win 11 $469.99 + Free Shipping @ Office Depot",Office Depot and OfficeMax,$469.99,https://slickdeals.net/f/16319605-hp-pavilion-desktop-ryzen-7-5700g-16gb-ddr4-256gb-ssd-vega-8-win-11-469-99-free-shipping-office-depot
"Costco Members: HP Victus 15L Desktop: i7-12700F, 16GB RAM, 512GB SSD, RTX 3060Ti",Costco Wholesale,$900,https://slickdeals.net/f/16318990-hp-victus-15l-gaming-desktop-intel-core-i7-12700f-16gb-ddr4-512gb-ssd-rtx-3060-ti-win-11-899-99-costco
"ThinkBook 13x Gen 2 Intel (13"") $750",Lenovo,$750,https://slickdeals.net/f/16320136-thinkbook-13x-gen-2-intel-13-750
"Nikon Z6 II, $1699 (ftz adapter $150)",Nikon,"$1,699",https://slickdeals.net/f/16320379-nikon-z6-ii-1699-ftz-adapter-150
"MSI GF63: Gaming Laptop, 144Hz, i5-11400H, GeForce RTX 3050, 8GB RAM, 512GB NVMe SSD",Walmart,$649,https://slickdeals.net/f/16320016-msi-gf63-gaming-laptop-144hz-i5-11400h-geforce-rtx-3050-8gb-ram-512gb-nvme-ssd
1kg 1.75mm Inland 3D Printer Filament Refill (Various Colors),Amazon,from $15.20,https://slickdeals.net/f/16318339-1kg-1-75mm-inland-3d-printer-filament-refill-various-colors-from-15-20
"AMD Ryzen 5 7600X Raphael AM5, G. Skill Flare X5 16GB DDR5-5600 Single Channel, CPU / RAM Combo - $247.99",Micro Center,$247.99,https://slickdeals.net/f/16319707-amd-ryzen-5-7600x-raphael-am5-g-skill-flare-x5-16gb-ddr5-5600-single-channel-cpu-ram-combo-247-99
Razer Viper Ultimate Wireless Gaming Mouse w/ RGB Charging Dock,Amazon,$55,https://slickdeals.net/f/16317829-razer-viper-ultimate-wireless-mouse-dock-54-99
AMD Ryzen 9 7950X 16-Core/32-Thread Unlocked Desktop Processor,Amazon,$573,https://slickdeals.net/f/16317832-amd-ryzen-9-7950x-16-core-32-thread-unlocked-desktop-processor-573-free-shipping
Razer DeathAdder V2 Gaming Mouse w/ 20K DPI Optical Sensor $33 + free s/h at Amazon,Amazon,$33,https://slickdeals.net/f/16319533-razer-deathadder-v2-gaming-mouse-w-20k-dpi-optical-sensor-33-free-s-h-at-amazon
ASUS ROG Claymore II Wireless Modular Gaming Mechanical Keyboard $185.99,Amazon,$185.99,https://slickdeals.net/f/16318816-asus-rog-claymore-ii-wireless-modular-gaming-mechanical-keyboard-185-99
SAMSUNG 980 PRO SSD with Heatsink 2TB PCIe Gen 4 NVMe M.2 Internal Solid State Hard Drive With heat sink $199.99,Amazon,$199.99,https://slickdeals.net/f/16318789-samsung-980-pro-ssd-with-heatsink-2tb-pcie-gen-4-nvme-m-2-internal-solid-state-hard-drive-with-heat-sink-199-99
"Lexar PLAY 1TB microSDXC UHS-I-Card, Up To 150MB/s Read, Compatible-with Nintendo-Switch, Portable Gaming Devices, Smartphones and Tablets (LMSPLAY001T-BNNNU) : Electro $99.99",Amazon,$99.99,https://slickdeals.net/f/16318567-lexar-play-1tb-microsdxc-uhs-i-card-up-to-150mb-s-read-compatible-with-nintendo-switch-portable-gaming-devices-smartphones-and-tablets-lmsplay001t-bnnnu-electro-99-99
ASUS Dual AMD Radeon RX 6700 XT Standard Edition 12GB GDDR6 Gaming Graphics Card $360,Amazon,$360,https://slickdeals.net/f/16318192-asus-dual-amd-radeon-rx-6700-xt-standard-edition-12gb-gddr6-gaming-graphics-card-360
"LG 32"" QHD IPS 1440p Ergo Monitor 75hz 5ms ErgoStand with C-Clamp 32QP880-B Free Shipping $199.99",eBay,$199.99,https://slickdeals.net/f/16317649-lg-32-qhd-ips-1440p-ergo-monitor-75hz-5ms-ergostand-with-c-clamp-32qp880-b-free-shipping-199-99
"Apple MacBook Pro 14"" M1 Pro Chip Laptop (Latest Model): 1TB $2099, 512GB",Best Buy,$1599,https://slickdeals.net/f/16316932-apple-macbook-pro-14-m1-pro-chip-laptop-latest-model-1tb-2099-512gb-1599-free-shipping
Lenovo Legion laptop Stand $23.99,Lenovo,$23.99,https://slickdeals.net/f/16317919-lenovo-legion-laptop-stand-23-99
"MSI Vector GP66 Gaming Laptop: 15.6"", 165Hz,  Intel Core i9 12th Gen, 32GB DDR5, NVIDIA GeForce RTX 3080 Ti w/ MSI Gaming Headset $1900 (Pay w/ Affirm) + Free Shipping",Newegg,"$1,900",https://slickdeals.net/f/16318540-msi-vector-gp66-gaming-laptop-15-6-165hz-intel-core-i9-12th-gen-32gb-ddr5-nvidia-geforce-rtx-3080-ti-w-msi-gaming-headset-1900-pay-w-affirm-free-shipping
"MSI Pulse GL66 Gaming Laptop: 15.6"" Intel Core i5 11th Gen, 8GB DDR4, 512 GB NVMe SSD, RTX 3050  w/ MSI headset $600 (Pay w/ Affirm) + Free Shipping",Newegg,$600,https://slickdeals.net/f/16318426-msi-pulse-gl66-gaming-laptop-15-6-intel-core-i5-11th-gen-8gb-ddr4-512-gb-nvme-ssd-rtx-3050-w-msi-headset-600-pay-w-affirm-free-shipping
"Dell G15 5525:  15.6"" FHD 165Hz, Ryzen 7 6800H, RTX 3070, 16GB DDR5, 1TB SSD $1146.59",Dell Technologies,"$1,146.59",https://slickdeals.net/f/16317391-dell-g15-5525-15-6-fhd-165hz-ryzen-7-6800h-rtx-3070-16gb-ddr5-1tb-ssd-1146-59
"AMD Ryzen 9 5950X 16-core, 32-Thread Unlocked Desktop Processor - $498",Amazon,$498,https://slickdeals.net/f/16317715-amd-ryzen-9-5950x-16-core-32-thread-unlocked-desktop-processor-498
NZXT H7 - CM-H71BG-01 - ATX Mid Tower PC Gaming Case - Front I/O USB Type-C Port - Quick-Release Tempered Glass Side Panel - Black/White $69.99,Amazon,$69.99,https://slickdeals.net/f/16317196-nzxt-h7-cm-h71bg-01-atx-mid-tower-pc-gaming-case-front-i-o-usb-type-c-port-quick-release-tempered-glass-side-panel-black-white-69-99
Intel Core i5-12600K Alder Lake 3.7GHz Ten-Core LGA 1700 Boxed Processor - Heatsink Not Included - Micro Center - $248.98,Micro Center,$248.98,https://slickdeals.net/f/16317772-intel-core-i5-12600k-alder-lake-3-7ghz-ten-core-lga-1700-boxed-processor-heatsink-not-included-micro-center-248-98
